"INDICATOR_SEQ","PARENT_SEQ","AGENCY_NAME","INDICATOR_NAME","DESCRIPTION","CATEGORY","FREQUENCY","DESIRED_CHANGE","INDICATOR_UNIT","DECIMAL_PLACES","PERIOD_YEAR","PERIOD_MONTH","YTD_TARGET","YTD_ACTUAL","MONTHLY_TARGET","MONTHLY_ACTUAL"
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,4,95.10,90.50,95.10,82.40
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,5,95.10,90.60,95.10,90.90
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,6,95.10,90.40,95.10,89.80
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,7,95.10,89.90,95.10,87.10
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,8,95.10,89.00,95.10,83.00
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,9,95.10,88.80,95.10,87.40
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,10,95.10,89.10,95.10,91.40
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,11,95.10,89.00,95.10,88.50
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2010,12,95.10,89.40,95.10,93.00
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,1,95.10,84.30,95.10,84.30
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,2,95.10,88.80,95.10,93.60
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,3,95.10,89.90,95.10,92.20
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,4,95.10,89.90,95.10,90.10
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,5,95.10,89.50,95.10,87.70
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,6,95.10,89.10,95.10,87.50
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,7,95.10,88.30,95.10,84.00
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,8,95.10,87.70,95.10,83.40
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,9,95.10,87.80,95.10,88.90
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,10,95.10,88.10,95.10,91.20
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,11,95.10,88.70,95.10,94.20
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2011,12,95.10,89.10,95.10,93.80
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2012,1,95.10,95.70,95.10,95.70
373907,20421,"Long Island Rail Road","Montauk Branch - OTP","The percent of commuter trains that arrive at their destinations within 5 minutes and 59 seconds of the schedule. Individual branch-line targets are not currently calculated. However, the LIRR expects to acheive a system-wide on-time performance target of at least 95%.","Service Indicators","M","U","%",1,2012,2,95.10,95.40,95.10,95.00
